Valuation Date,Symbology,Ticker,Field Name,Value
2018-09-28,OG-Ticker,EUCM1020 CMPL Curncy,MarketValue,0.613
2018-09-28,OG-Ticker,EUCM1030 CMPL Curncy,MarketValue,0.57
2018-09-28,OG-Ticker,EUCM105 CMPL Curncy,MarketValue,1.16
2018-09-28,OG-Ticker,EUCM3010 CMPL Curncy,MarketValue,1.03
2018-09-28,OG-Ticker,EUCM3015 CMPL Curncy,MarketValue,0.814
2018-09-28,OG-Ticker,EUCM3020 CMPL Curncy,MarketValue,0.733
2018-09-28,OG-Ticker,EUCM305 CMPL Curncy,MarketValue,1.43
2018-09-28,OG-Ticker,EUCPAM10 CMPL Curncy,MarketValue,5.74
2018-09-28,OG-Ticker,EUCPAM12 CMPL Curncy,MarketValue,7.56
2018-09-28,OG-Ticker,EUCPAM15 CMPL Curncy,MarketValue,10.18
2018-09-28,OG-Ticker,EUCPAM20 CMPL Curncy,MarketValue,14.24
2018-09-28,OG-Ticker,EUCPAM3 CMPL Curncy,MarketValue,0.49
2018-09-28,OG-Ticker,EUCPAM4 CMPL Curncy,MarketValue,0.98
2018-09-28,OG-Ticker,EUCPAM5 CMPL Curncy,MarketValue,1.6
2018-09-28,OG-Ticker,EUCPAM6 CMPL Curncy,MarketValue,2.33
2018-09-28,OG-Ticker,EUCPAM7 CMPL Curncy,MarketValue,3.12
2018-09-28,OG-Ticker,EUCPAM8 CMPL Curncy,MarketValue,3.96
2018-09-28,OG-Ticker,EUCPAM9 CMPL Curncy,MarketValue,4.85
2018-09-28,OG-Ticker,EUCV01M CMPL Index,MarketValue,-0.00376
2018-09-28,OG-Ticker,EUCV01W CMPL Index,MarketValue,-0.00383
2018-09-28,OG-Ticker,EUCV02M CMPL Index,MarketValue,-0.00343
2018-09-28,OG-Ticker,EUCV03M CMPL Index,MarketValue,-0.00322
2018-09-28,OG-Ticker,EUCV06M CMPL Index,MarketValue,-0.00272
2018-09-28,OG-Ticker,EUCV09M CMPL Index,MarketValue,-0.00211
2018-09-28,OG-Ticker,EUCV12M CMPL Index,MarketValue,-0.00161
2018-09-28,OG-Ticker,EUR001M CMPL Index,MarketValue,-0.00371
2018-09-28,OG-Ticker,EUR001W CMPL Index,MarketValue,-0.00378
2018-09-28,OG-Ticker,EUR002M CMPL Index,MarketValue,-0.00338
2018-09-28,OG-Ticker,EUR003M CMPL Index,MarketValue,-0.00318
