0;1.0;
1;1.0037257107332629;
2;1.0078290809011847;
3;1.012304244513314;
4;1.0153016223245137;
5;1.018023044476019;
6;1.019860257511811;
7;1.020770373909674;
8;1.0206205671488793;
9;1.0196647556114624;
10;1.0175074942114548;
11;1.015678814561089;
12;1.0134691147154435;
13;1.00998669339924;
14;1.0061915436514988;
15;1.0033664996595955;
16;1.0022079092594731;
17;1.0015304784971821;
18;0.9998642860186686;
19;0.995951516985972;
20;0.9887034359535729;
21;0.9774371693979221;
22;0.9626916263211183;
23;0.9452098366409444;
24;0.9256099410418969;
25;0.9044052683924078;
26;0.8820212224910313;
27;0.8588094780734802;
28;0.8350599137559104;
29;0.8110106416521138;
30;0.7868564362552911;
31;0.7627558171049896;
32;0.7388369993248955;
33;0.7152028921047994;
34;0.691935296590133;
35;0.669098430576902;
36;0.6467418871668795;
37;0.6249031175103978;
38;0.6036095134412842;
39;0.5828801537608428;
40;0.5627272677939228;
41;0.5431574613160177;
42;0.5241727427804247;
43;0.505771381743551;
44;0.4879486263136675;
45;0.47069730218154626;
46;0.4540083122024596;
47;0.4378710524803355;
48;0.42227375836580533;
49;0.4072037916443137;
50;0.3926478783942807;
51;0.37859230548458056;
52;0.36502308241001624;
53;0.3519260740948576;
54;0.33928710939579093;
55;0.3270920692798134;
56;0.31532695801699767;
57;0.3039779601935352;
58;0.2930314859010049;
59;0.2824742060798713;
60;0.2722930796774326;
61;0.2624753740132816;
62;0.2530086795207023;
63;0.24388091984363314;
64;0.2350803581100966;
65;0.22659560006961338;
66;0.21841559467002328;
67;0.21052963255493992;
68;0.20292734288395062;
69;0.1955986888112002;
70;0.18853396190219313;
71;0.181723775721784;
72;0.17515905878700708;
73;0.16883104704538934;
74;0.16273127601172246;
75;0.15685157267306257;
76;0.15118404725228962;
77;0.14572108490427335;
78;0.14045533740506858;
79;0.13537971488316958;
80;0.1304873776323341;
81;0.12577172803753942;
82;0.12122640263901677;
83;0.11684526435379056;
84;0.11262239486957416;
85;0.10855208722206965;
86;0.10462883856357956;
87;0.10084734312824015;
88;0.0972024853970558;
89;0.09368933346416171;
90;0.09030313260432152;
91;0.08703929904050416;
92;0.08389341390946012;
93;0.08086121742247006;
94;0.07793860321785545;
95;0.0751216129013839;
96;0.07240643077035684;
97;0.06978937871690818;
98;0.06726691130586006;
99;0.06483561102236217;
100;0.0624921836844669;
101;0.06023345401576583;
102;0.05805636137321429;
103;0.05595795562530388;
104;0.053935393175794086;
105;0.05198593312828619;
106;0.05010693358700517;
107;0.04829584808925173;
108;0.04655022216508812;
109;0.044867690019931725;
110;0.043245971335842404;
111;0.04168286818740614;
112;0.04017626206823535;
113;0.03872411102422271;
114;0.037324446889806344;
115;0.03597537262361761;
116;0.03467505974000193;
117;0.03342174583301457;
118;0.03221373218960674;
119;0.031049381488826716;
120;0.02992711558396696;
