Id,Description,Counterparty,Settle Date,Maturity Date,Pay Ccy,Pay Notional,Fixed Rate,Current Par,NPV,NPV Pay Leg,NPV Receive Leg,PV01,Cash Flow,Accrual,EUR Discounting PV01,Bucketed Gamma PV01
1,SWP_BARCLAYS BNK_52_DURATION,A,2015-07-01,2040-05-01,EUR,113000000,0.0165,0.0150952176,3511069.0860022157,-118126380.70047843,121637449.78648065,-245904.8665184373,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
1,SWP_BARCLAYS BNK_53_DURATION,A,2015-07-01,2040-05-01,EUR,113000000,0.0165,0.0150952176,3511069.0860022157,-118126380.70047843,121637449.78648065,-245904.8665184373,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
1,SWP_BARCLAYS BNK_54_DURATION,A,2015-07-01,2040-06-01,EUR,113000000,0.0165,0.0150946264,3522129.390639156,-118115802.17131136,121637931.56195052,-246619.719615734,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
1,SWP_BARCLAYS BNK_55_DURATION,A,2015-07-01,2040-07-02,EUR,113500000,0.0165,0.015092803,3551914.3283800036,-118624437.13498281,122176351.46336281,-248434.5104433909,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
1,SWP_BARCLAYS BNK_56_DURATION,A,2015-07-01,2040-06-01,EUR,113000000,0.0165,0.0150946264,3522129.390639156,-118115802.17131136,121637931.56195052,-246619.719615734,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
1,SWP_BARCLAYS BNK_57_DURATION,A,2015-07-29,2040-07-30,EUR,15000000,0.015225,0.0151438048,27056.7637911811,-15675508.972950611,15702565.736741792,-32293.0289457265,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
1,SWP_BARCLAYS BNK_58_DURATION,A,2015-07-29,2040-07-30,EUR,15000000,0.015225,0.0151438048,27056.7637911811,-15675508.972950611,15702565.736741792,-32293.0289457265,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
1,SWP_BARCLAYS BNK_59_DURATION,A,2015-07-30,2040-07-30,EUR,15000000,0.0155,0.0151454484,118132.8444147911,-15675426.627555868,15793559.471970659,-32398.6790198094,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
1,SWP_BARCLAYS BNK_60_DURATION,A,2015-07-30,2040-07-30,EUR,15000000,0.0155,0.0151454484,118132.8444147911,-15675426.627555868,15793559.471970659,-32398.6790198094,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
1,SWP_BARCLAYS BNK_61_DURATION,A,2015-07-31,2040-07-31,EUR,15000000,0.01572,0.0151470485,190894.0902391523,-15675287.714367352,15866181.804606505,-32485.2711772708,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
1,SWP_BARCLAYS BNK_62_DURATION,A,2015-07-31,2040-07-31,EUR,15000000,0.01572,0.0151470485,190894.0902391523,-15675287.714367352,15866181.804606505,-32485.2711772708,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
1,SWP_BARCLAYS BNK_63_DURATION,A,2015-08-04,2040-08-06,EUR,15000000,0.01561,0.0151556159,151393.6700736955,-15675381.918161793,15826775.588235488,-32442.6516301664,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
1,SWP_BARCLAYS BNK_64_DURATION,A,2015-08-04,2040-08-06,EUR,15000000,0.01561,0.0151556159,151393.6700736955,-15675381.918161793,15826775.588235488,-32442.6516301664,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
1,SWP_BARCLAYS BNK_65_DURATION,A,2015-08-05,2040-08-06,EUR,15000000,0.01503,0.015156969,-42298.8168838304,-15675205.885039873,15632907.068156043,-32206.7903383527,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
1,SWP_BARCLAYS BNK_66_DURATION,A,2015-08-05,2040-08-06,EUR,15000000,0.01503,0.015156969,-42298.8168838304,-15675205.885039873,15632907.068156043,-32206.7903383527,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
1,SWP_BARCLAYS BNK_67_DURATION,A,2015-08-05,2040-08-06,EUR,15000000,0.0149,0.015156969,-85607.406066224,-15675205.885039873,15589598.47897365,-32154.7391657668,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
1,SWP_BARCLAYS BNK_68_DURATION,A,2015-08-05,2040-08-06,EUR,15000000,0.0149,0.015156969,-85607.406066224,-15675205.885039873,15589598.47897365,-32154.7391657668,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
1,SWP_BARCLAYS BNK_69_DURATION,A,2015-08-06,2040-08-06,EUR,10000000,0.0146,0.0151596538,-124281.0329952613,-10450314.69571441,10326033.66271915,-21353.2581467949,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
1,SWP_BARCLAYS BNK_70_DURATION,A,2015-08-06,2040-08-06,EUR,10000000,0.0146,0.0151596538,-124281.0329952613,-10450314.69571441,10326033.66271915,-21353.2581467949,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
1,SWP_BARCLAYS BNK_71_DURATION,A,2015-08-31,2045-08-31,EUR,24500000,0.01571,0.0151951273,323267.4260434248,-25629178.29045181,25952445.716495235,-61558.2315732654,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
1,SWP_BARCLAYS BNK_72_DURATION,A,2015-08-31,2045-08-31,EUR,24500000,0.01571,0.0151951273,323267.4260434248,-25629178.29045181,25952445.716495235,-61558.2315732654,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
1,SWP_BARCLAYS BNK_73_DURATION,A,2015-09-03,2045-09-04,EUR,40500000,0.01752,0.0152061634,2400618.3147532046,-42367826.811597645,44768445.12635085,-104389.0133086828,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
1,SWP_BARCLAYS BNK_74_DURATION,A,2015-09-03,2045-09-04,EUR,40500000,0,0.0152061634,-15776478.646287445,-42367826.811597645,26591348.1653102,-78554.8793012651,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
1,SWP_BNP PARIBAS_03_DURATION,A,2014-06-18,2034-06-19,EUR,92000000,0.03042,0.0138099876,25831082.674838886,-96180410.5828705,122011493.25770938,-181345.2916428894,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
1,SWP_BNP PARIBAS_04_DURATION,A,2014-06-20,2039-06-20,EUR,71000000,0.023,0.0143693441,12146450.79318145,-74228978.0096629,86375428.80284435,-161593.9846086634,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
1,SWP_DEUTSCHE BANK18_DURATION,A,2011-06-22,2051-06-26,EUR,60000000,0.0325,0.0132887534,30773061.35356307,-62880051.51660198,93653112.87016505,-223321.554772494,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
1,SWP_DEUTSCH BANK19_DURATION,A,2011-06-23,2051-06-26,EUR,67000000,0.0325,0.0132900514,34356701.19110748,-70216481.85745044,104573183.04855792,-249359.7642812296,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
1,SWP_DEUTSCH BK20 (GB)_DURATION,A,2012-01-13,2017-01-13,EUR,12500000,0.04,0.0001221491,1008918.3098283131,-12536590.8969926,13545509.206820913,-1962.503538717,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
1,SWP_DEUTSCHE BANK_23_DURATION,A,2014-11-03,2023-11-03,EUR,190000000,0.01,0.0075521399,4212570.76295045,-195592823.14453638,199805393.90748683,-160258.2961018461,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
1,SWP_DEUTSCHE BANK_24_DURATION,A,2014-11-03,2037-11-03,EUR,85000000,0.01778,0.0145508201,5753877.245993003,-88893416.60994713,94647293.85594013,-172937.5470552946,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
1,SWP_DEUTSCHE BANK_25_DURATION,A,2014-12-12,2038-12-13,EUR,50000000,0.01551,0.0146738825,906114.7709619477,-52287803.704704784,53193918.47566673,-102795.3382657463,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
1,SWP_DEUTSCHE BANK_26_DURATION,A,2014-12-12,2038-12-13,EUR,50000000,0.01551,0.0146738825,906114.7709619477,-52287803.704704784,53193918.47566673,-102795.3382657463,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
1,SWP_DEUTSCHE BANK_27_DURATION,A,2014-12-12,2038-12-13,EUR,50000000,0.01535,0.0146738825,732720.044671461,-52287803.704704784,53020523.749376245,-102605.1463987474,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
1,SWP_DEUTSCHE BANK_28_DURATION,A,2014-12-12,2038-12-13,EUR,50000000,0.01535,0.0146738825,732720.044671461,-52287803.704704784,53020523.749376245,-102605.1463987474,"FAIL: Invalid measure name: CashFlows. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'AccruedInterest'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]","FAIL: Measure not found in results: 'BucketedPV01'. Valid measure names: [AccruedInterest, BucketedGammaPV01, BucketedPV01, ExplainPresentValue, LegInitialNotional, LegPresentValue, PV01, ParRate, PresentValue]",
